
      experimentID;problemID;algorithmID;instanceID;configID;value               
    1322777657411;TSP;GeneticAlgorithm;ch130.tsp;6a08d56ca383a359187e41c55b40234a;7518.877780692945;
    1322777657411;TSP;GeneticAlgorithm;ch130.tsp;6a08d56ca383a359187e41c55b40234a;7592.897556779603;
    1322777657411;TSP;GeneticAlgorithm;ch130.tsp;6a08d56ca383a359187e41c55b40234a;7198.741111888065;
    1322777657411;TSP;GeneticAlgorithm;ch130.tsp;87d4d8f3b37bd86ee59eb9702b41d09d;7970.756633983783;
    1322777657411;TSP;GeneticAlgorithm;ch130.tsp;87d4d8f3b37bd86ee59eb9702b41d09d;7657.778864540977;
    1322777657411;TSP;GeneticAlgorithm;ch130.tsp;7072ff3d0235bf2645980c65a05debc3;7561.066864175118;
    1322777657411;TSP;GeneticAlgorithm;ch130.tsp;7072ff3d0235bf2645980c65a05debc3;7853.3670156637745;
    1322777657411;TSP;GeneticAlgorithm;ch130.tsp;87d4d8f3b37bd86ee59eb9702b41d09d;7537.168825221916;
    1322777657411;TSP;GeneticAlgorithm;ch130.tsp;87d4d8f3b37bd86ee59eb9702b41d09d;7427.713712910413;
    1322777657411;TSP;GeneticAlgorithm;ch130.tsp;87d4d8f3b37bd86ee59eb9702b41d09d;7451.741756122784;
    1322777657411;TSP;GeneticAlgorithm;ch130.tsp;7072ff3d0235bf2645980c65a05debc3;8630.993514766089;
    1322777657411;TSP;GeneticAlgorithm;ch130.tsp;7072ff3d0235bf2645980c65a05debc3;7432.481485751477;
    1322777657411;TSP;GeneticAlgorithm;ch130.tsp;7072ff3d0235bf2645980c65a05debc3;8078.182447396796;
    1322777657411;TSP;GeneticAlgorithm;ch130.tsp;1008e9a51f12de61608f2e7a7a164086;7592.897556779603;
    1322777657411;TSP;GeneticAlgorithm;ch130.tsp;1008e9a51f12de61608f2e7a7a164086;8303.27540525958;
    1322777657411;TSP;GeneticAlgorithm;ch130.tsp;1008e9a51f12de61608f2e7a7a164086;7722.392287647876;
    1322777657411;TSP;GeneticAlgorithm;ch130.tsp;1008e9a51f12de61608f2e7a7a164086;8078.182447396796;
    1322777657411;TSP;GeneticAlgorithm;ch130.tsp;1008e9a51f12de61608f2e7a7a164086;7687.210332479785;
    1322777657411;TSP;GeneticAlgorithm;ch130.tsp;b01a48050e7f5cd6607fae77544ffe63;7634.240983804863;
    1322777657411;TSP;GeneticAlgorithm;ch130.tsp;b01a48050e7f5cd6607fae77544ffe63;7778.3410820122435;
    1322777657411;TSP;GeneticAlgorithm;ch130.tsp;b01a48050e7f5cd6607fae77544ffe63;7376.363040670561;
    1322777657411;TSP;GeneticAlgorithm;ch130.tsp;b01a48050e7f5cd6607fae77544ffe63;7539.431048143614;
    1322777657411;TSP;GeneticAlgorithm;ch130.tsp;b01a48050e7f5cd6607fae77544ffe63;8524.389689807065;
    1322777657411;TSP;GeneticAlgorithm;ch130.tsp;af80fffc9572aefb65e5635c0491c399;8217.813358810077;
    1322777657411;TSP;GeneticAlgorithm;ch130.tsp;af80fffc9572aefb65e5635c0491c399;7431.800358813221;
    1322777657411;TSP;GeneticAlgorithm;ch130.tsp;af80fffc9572aefb65e5635c0491c399;7272.78038451635;
    1322777657411;TSP;GeneticAlgorithm;ch130.tsp;af80fffc9572aefb65e5635c0491c399;7822.418924430966;
    1322777657411;TSP;GeneticAlgorithm;ch130.tsp;af80fffc9572aefb65e5635c0491c399;7537.994220121964;
    1322777657411;TSP;GeneticAlgorithm;ch130.tsp;8d38b7b1cec6017962c5f28f2e548dad;7575.286291798959;
    1322777657411;TSP;GeneticAlgorithm;ch130.tsp;8d38b7b1cec6017962c5f28f2e548dad;7657.953798819815;
    1322777657411;TSP;GeneticAlgorithm;ch130.tsp;8d38b7b1cec6017962c5f28f2e548dad;8089.6918946121195;
    1322777657411;TSP;GeneticAlgorithm;ch130.tsp;8d38b7b1cec6017962c5f28f2e548dad;7537.765209231078;
    1322777657411;TSP;GeneticAlgorithm;ch130.tsp;8d38b7b1cec6017962c5f28f2e548dad;7233.985323628187;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;739f31e6a2b743dc49d72140cc6ce09d;19171.610613579123;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;739f31e6a2b743dc49d72140cc6ce09d;18804.964883465997;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;739f31e6a2b743dc49d72140cc6ce09d;18865.096158696408;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;739f31e6a2b743dc49d72140cc6ce09d;19376.20264958214;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;7de3984e5f162a732df83201390693ba;19228.31334257516;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;7de3984e5f162a732df83201390693ba;18395.77377324795;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;739f31e6a2b743dc49d72140cc6ce09d;19198.484928583704;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;7de3984e5f162a732df83201390693ba;17977.596826111865;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;7de3984e5f162a732df83201390693ba;18496.75101840412;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;7de3984e5f162a732df83201390693ba;18478.570990951834;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;d9b9e65713a0b6796b946a54a4d6e2b9;18942.632350269774;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;d9b9e65713a0b6796b946a54a4d6e2b9;18909.662271453963;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;d9b9e65713a0b6796b946a54a4d6e2b9;18541.315468737157;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;fe2d73d9c9ab3693bdca194ccd954981;18917.645182586115;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;d9b9e65713a0b6796b946a54a4d6e2b9;18248.315642972182;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;fe2d73d9c9ab3693bdca194ccd954981;19367.896256842185;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;d9b9e65713a0b6796b946a54a4d6e2b9;18469.304458638664;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;fe2d73d9c9ab3693bdca194ccd954981;18747.04114567897;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;fe2d73d9c9ab3693bdca194ccd954981;19925.289870933673;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;fe2d73d9c9ab3693bdca194ccd954981;19290.717225806522;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;f49c5360904089654ffd5635521b0e67;18210.64537162539;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;f49c5360904089654ffd5635521b0e67;19274.066830642583;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;f49c5360904089654ffd5635521b0e67;18469.304458638664;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;f49c5360904089654ffd5635521b0e67;18956.572771688403;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;f49c5360904089654ffd5635521b0e67;19190.719799856408;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;2314e438c3b2207425276440d47ed14b;19925.411149039486;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;2314e438c3b2207425276440d47ed14b;18478.570990951834;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;2314e438c3b2207425276440d47ed14b;19325.270586872623;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;2314e438c3b2207425276440d47ed14b;18958.350434575692;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;2314e438c3b2207425276440d47ed14b;18938.872487121793;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;5e852899297d993585f9776af214b079;19356.68366317886;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;5e852899297d993585f9776af214b079;18909.662271453963;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;5e852899297d993585f9776af214b079;18448.722207350354;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;5e852899297d993585f9776af214b079;18210.874353204013;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;5e852899297d993585f9776af214b079;19097.739409439506;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;8409bca2d7cccc6962cec973fdd35ff;18541.79982835517;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;8409bca2d7cccc6962cec973fdd35ff;18168.445193488416;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;8409bca2d7cccc6962cec973fdd35ff;18506.942848427116;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;8409bca2d7cccc6962cec973fdd35ff;18556.190875628632;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;8409bca2d7cccc6962cec973fdd35ff;19274.066830642583;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;b7688100dcbe88a237e4ee4ea3749870;18469.304458638664;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;b7688100dcbe88a237e4ee4ea3749870;19142.929620381175;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;b7688100dcbe88a237e4ee4ea3749870;20734.22178951276;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;b7688100dcbe88a237e4ee4ea3749870;19442.341268035925;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;d29dd90b1e8fbdb68139af8dbfb4d7eb;18685.185379508443;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;b7688100dcbe88a237e4ee4ea3749870;18168.445193488416;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;d29dd90b1e8fbdb68139af8dbfb4d7eb;19513.13289746951;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;d29dd90b1e8fbdb68139af8dbfb4d7eb;19188.07867919749;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;d29dd90b1e8fbdb68139af8dbfb4d7eb;18804.964883465997;
    1322777657411;TSP;GeneticAlgorithm;d198.tsp;d29dd90b1e8fbdb68139af8dbfb4d7eb;18204.35081118831;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;c33980a7929db1ceaf982f28fd30ef15;785.9871442319646;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;c33980a7929db1ceaf982f28fd30ef15;784.4082875651105;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;c33980a7929db1ceaf982f28fd30ef15;763.6858933836011;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;c33980a7929db1ceaf982f28fd30ef15;779.9733767534977;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;c33980a7929db1ceaf982f28fd30ef15;792.4349408780516;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;2ba15bc48a60af093ec3948d6584458b;806.2540485820623;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;2ba15bc48a60af093ec3948d6584458b;764.0519266948331;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;2ba15bc48a60af093ec3948d6584458b;754.3938641269903;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;2ba15bc48a60af093ec3948d6584458b;779.9733767534977;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;2ba15bc48a60af093ec3948d6584458b;769.5904158703592;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;dec9929387a399b98c7d7bfed6bc9d04;778.8159377103368;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;dec9929387a399b98c7d7bfed6bc9d04;760.4925294157683;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;dec9929387a399b98c7d7bfed6bc9d04;894.6314404293532;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;dec9929387a399b98c7d7bfed6bc9d04;769.5904158703592;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;dec9929387a399b98c7d7bfed6bc9d04;917.3607787145356;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;910625c14dca3a9c915d7138afd35f54;819.5979989877326;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;910625c14dca3a9c915d7138afd35f54;773.7195943614001;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;910625c14dca3a9c915d7138afd35f54;766.7906131204761;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;f3dd7cb34f4e53bf1ca2ecbe9db660a2;779.9733767534977;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;910625c14dca3a9c915d7138afd35f54;769.5904158703592;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;910625c14dca3a9c915d7138afd35f54;914.2757793851822;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;f3dd7cb34f4e53bf1ca2ecbe9db660a2;760.4925294157683;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;f3dd7cb34f4e53bf1ca2ecbe9db660a2;800.7084055666616;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;f3dd7cb34f4e53bf1ca2ecbe9db660a2;772.4912382688786;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;f3dd7cb34f4e53bf1ca2ecbe9db660a2;815.1175464950453;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;43060bc4ad2b0f60e4f8b7b89bf07762;785.9871442319646;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;43060bc4ad2b0f60e4f8b7b89bf07762;749.3190731895195;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;43060bc4ad2b0f60e4f8b7b89bf07762;806.2540485820623;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;43060bc4ad2b0f60e4f8b7b89bf07762;806.2540485820623;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;43060bc4ad2b0f60e4f8b7b89bf07762;763.9629128232875;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;360fb53d6578d7f4f3dfeac6e8ffc9d2;800.7084055666616;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;360fb53d6578d7f4f3dfeac6e8ffc9d2;797.5384960420745;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;360fb53d6578d7f4f3dfeac6e8ffc9d2;801.5629380175421;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;360fb53d6578d7f4f3dfeac6e8ffc9d2;917.7420754760384;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;360fb53d6578d7f4f3dfeac6e8ffc9d2;783.591257102423;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;d527fb42ec7ac978e29716e4b1bc350d;816.4511558169809;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;d527fb42ec7ac978e29716e4b1bc350d;785.9871442319646;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;d527fb42ec7ac978e29716e4b1bc350d;894.6314404293532;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;d527fb42ec7ac978e29716e4b1bc350d;797.5384960420745;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;bd262eb292a2be47a53d39a96d049f36;799.5805279304747;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;d527fb42ec7ac978e29716e4b1bc350d;783.591257102423;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;bd262eb292a2be47a53d39a96d049f36;794.4966192979794;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;bd262eb292a2be47a53d39a96d049f36;769.4926738233092;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;bd262eb292a2be47a53d39a96d049f36;794.4966192979791;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;bd262eb292a2be47a53d39a96d049f36;766.7906131204761;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;a83ba3f7655df565d475a30afeb5bb4a;795.0548138549633;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;a83ba3f7655df565d475a30afeb5bb4a;784.2494442357216;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;a83ba3f7655df565d475a30afeb5bb4a;793.0403905464244;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;a83ba3f7655df565d475a30afeb5bb4a;921.7954694110074;
    1322777657411;TSP;GeneticAlgorithm;eil101.tsp;a83ba3f7655df565d475a30afeb5bb4a;783.591257102423;
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;a7ac595ce76f4774ad99c2c18637510f;575.5561921730339;
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;a7ac595ce76f4774ad99c2c18637510f;569.5548345286156;
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;a7ac595ce76f4774ad99c2c18637510f;525.9474443533904;
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;a7ac595ce76f4774ad99c2c18637510f;567.0015333322636;
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;a7ac595ce76f4774ad99c2c18637510f;513.610006884723;
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;4a7bfef2e2408636fb4102dcf919784f;517.4610027203934;
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;4a7bfef2e2408636fb4102dcf919784f;574.7840743666414;
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;4a7bfef2e2408636fb4102dcf919784f;546.1681422604843;
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;f652c2f839151454379c59325608dfff;551.5232026899561;
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;f652c2f839151454379c59325608dfff;574.7572052517958;
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;4a7bfef2e2408636fb4102dcf919784f;586.8184202818187;
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;f652c2f839151454379c59325608dfff;588.0740801975679;
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;4a7bfef2e2408636fb4102dcf919784f;582.6778585849504;
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;f652c2f839151454379c59325608dfff;582.6778585849504;
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;f652c2f839151454379c59325608dfff;525.9474443533904;
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;15eab7efcecf971a01828e0abfb40d05;568.1684070427004;
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;15eab7efcecf971a01828e0abfb40d05;556.7527614743237;
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;15eab7efcecf971a01828e0abfb40d05;567.0015333322636;
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;15eab7efcecf971a01828e0abfb40d05;604.8047643999068;
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;15eab7efcecf971a01828e0abfb40d05;585.7878462385709;
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;bcaae61eb1666ab3360f4d8014958a0d;570.9238035128095;
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;bcaae61eb1666ab3360f4d8014958a0d;568.0276767944054;
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;bcaae61eb1666ab3360f4d8014958a0d;556.7527614743237;
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;bcaae61eb1666ab3360f4d8014958a0d;574.7572052517958;
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;bf234782cc61530bd81d127ff5eb7488;525.9474443533904;
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;bcaae61eb1666ab3360f4d8014958a0d;575.1246961549932;
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;bf234782cc61530bd81d127ff5eb7488;611.5721045606784;
    1322777657411;TSP;GeneticAlgorithm;eil51.tsp;bf234782cc61530bd81d127ff5eb7488;525.9474443533904;
